t,x_ref,x_meas,e_x,y_meas,z_meas
2.1984431743621826,0.3684088314150253,0.13450096547603607,0.2339078659389892,0.6693043112754822,-2.189460277557373
2.2317464351654053,0.34588476569481186,0.12739039957523346,0.2184943661195784,0.6784008741378784,-2.1917688846588135
2.265064001083374,0.3246402172540757,0.12117209285497665,0.20346812439909906,0.6856186389923096,-2.193615436553955
2.29842209815979,0.3031535539361956,0.114674873650074,0.18847868028612158,0.6927260756492615,-2.1954877376556396
2.3317668437957764,0.28030299430044714,0.10966046154499054,0.1706425327554566,0.6979629397392273,-2.196906328201294
2.365074396133423,0.2527557530674126,0.10110128670930862,0.15165446635810398,0.7064685225486755,-2.1992878913879395
2.398419141769409,0.23001518523581868,0.09421943128108978,0.1357957539547289,0.7130644917488098,-2.2012276649475098
2.431767463684082,0.20588028485693402,0.0874607041478157,0.11841958070911832,0.7194777131080627,-2.2032129764556885
2.4651541709899902,0.18635720656785096,0.08096503466367722,0.10539217190417374,0.7257122993469238,-2.205254554748535
2.498417854309082,0.16565805864085398,0.0748666450381279,0.09079141360272608,0.7317723035812378,-2.2073442935943604
2.531754493713379,0.15062870686243526,0.0692935362458229,0.08133517061661236,0.7376483678817749,-2.2095067501068115
2.5651700496673584,0.13973233322640172,0.06425341218709946,0.07547892103930226,0.743383526802063,-2.211726427078247
2.59842586517334,0.1291359937797022,0.05885634198784828,0.07027965179185391,0.750414252281189,-2.2146241664886475
2.631751537322998,0.12304328647525406,0.05529087409377098,0.06775241238148308,0.755990743637085,-2.217055082321167
2.6650948524475098,0.12263193187458814,0.05305808410048485,0.06957384777410329,0.760162889957428,-2.2189133167266846
2.6984012126922607,0.12452334895349312,0.050149306654930115,0.07437404229856301,0.7671188116073608,-2.2220687866210938
2.731743097305298,0.12677787295208154,0.04843435809016228,0.07834351486191926,0.7727053761482239,-2.224625825881958
2.765084743499756,0.13133853932441553,0.04723251983523369,0.08410601948918184,0.7783125638961792,-2.2272021770477295
2.7983956336975098,0.13871551137977958,0.04631064087152481,0.09240487050825477,0.7853618264198303,-2.2304329872131348
2.8317313194274902,0.14612382362244739,0.04591119661927223,0.10021262700317515,0.7910391688346863,-2.232999086380005
2.865100622177124,0.15487703779724984,0.04579223692417145,0.1090848008730784,0.7953318357467651,-2.2349064350128174
2.8983941078186035,0.16464729478719006,0.04602446407079697,0.1186228307163931,0.804057240486145,-2.2387852668762207
2.9317355155944824,0.17342685968840887,0.04636336490511894,0.12706349478328993,0.8084725141525269,-2.240736722946167
2.965155601501465,0.18471726699392993,0.047007087618112564,0.13771017937581737,0.8144407868385315,-2.243434190750122
2.998394727706909,0.19585997321797066,0.04802526533603668,0.14783470788193398,0.8220179677009583,-2.246922016143799
3.031763792037964,0.20817958163195205,0.04888986796140671,0.15928971367054534,0.8280932903289795,-2.2497735023498535
3.065227508544922,0.21784319419241627,0.04950530081987381,0.16833789337254246,0.8325967192649841,-2.251913547515869
3.098578453063965,0.22645488081056714,0.05034879967570305,0.1761060811348641,0.8400339484214783,-2.2554571628570557
3.131786584854126,0.23394244906892464,0.05078878998756409,0.18315365908136055,0.8459287285804749,-2.258312940597534
3.165088176727295,0.23785596595627517,0.05098765715956688,0.1868683087967083,0.8517930507659912,-2.261164665222168
3.1984214782714844,0.24165807750436868,0.05091783404350281,0.19074024346086588,0.8576002717018127,-2.263981819152832
3.2318453788757324,0.2453964869301808,0.05041664093732834,0.19497984599285245,0.8646849989891052,-2.2674124240875244
3.2651095390319824,0.2450375690792102,0.049664728343486786,0.19537284073572342,0.870150089263916,-2.2701308727264404
3.298417568206787,0.24129892829445054,0.04887741059064865,0.1924215177038019,0.8741069436073303,-2.27211594581604
3.331800699234009,0.23552887111280954,0.047522153705358505,0.18800671740745103,0.8791847825050354,-2.2746944427490234
3.365168809890747,0.2274714245581256,0.045415692031383514,0.1820557325267421,0.8852142095565796,-2.277797222137451
3.3984124660491943,0.21888213509161117,0.04342224821448326,0.1754598868771279,0.889762282371521,-2.280205488204956
3.431790590286255,0.20555854380318467,0.04117840901017189,0.16438013479301278,0.8940820693969727,-2.2825961112976074
3.465075731277466,0.1944562796183862,0.038752634078264236,0.15570364554012198,0.8982465267181396,-2.28505277633667
3.4984185695648193,0.18148415575209836,0.03623558580875397,0.1452485699433444,0.9024067521095276,-2.287752151489258
3.531797170639038,0.1680374580033702,0.03367726132273674,0.13436019668063345,0.9067959189414978,-2.2909836769104004
3.565070867538452,0.15125227142407138,0.030413299798965454,0.12083897162510593,0.9131396412849426,-2.2961463928222656
3.5984017848968506,0.1370766736914591,0.027743462473154068,0.10933321121830503,0.9194387793540955,-2.3010523319244385
3.631786584854126,0.12684728961373262,0.025058722123503685,0.10178856749022894,0.9272758960723877,-2.3061106204986572
3.665062665939331,0.11745225961516932,0.021730145439505577,0.09572211417566374,0.939822793006897,-2.3119776248931885
3.6983978748321533,0.10937302358416205,0.019739916548132896,0.08963310703602916,0.9491656422615051,-2.315042495727539
3.731781482696533,0.1048859632942877,0.017105216160416603,0.0877807471338711,0.9640113115310669,-2.3185629844665527
3.765136957168579,0.1048859632942877,0.013882316648960114,0.09100364664532759,0.9868987798690796,-2.3222579956054688
