t,x_ref,x_meas,e_x,y_meas,z_meas
1.3650591373443604,0.007575757583277037,0.024036692455410957,-0.01646093487213392,0.05525069311261177,-1.942110538482666
1.3981857299804688,0.007668711651470103,0.02433583326637745,-0.016667121614907347,0.054490696638822556,-1.9585018157958984
1.4315266609191895,0.006822151166431409,0.024584952741861343,-0.017762801575429935,0.05369185283780098,-1.9723811149597168
1.4646034240722656,0.006823663453696122,0.024802014231681824,-0.0179783507779857,0.05272618681192398,-1.983224630355835
1.498164176940918,0.006823663453696122,0.024890663102269173,-0.01806699964857305,0.05223075672984123,-1.9863708019256592
1.531543254852295,0.006823663453696122,0.02490313909947872,-0.0180794756457826,0.05187899246811867,-1.9874942302703857
1.5646066665649414,0.006823663453696122,0.024739881977438927,-0.017916218523742804,0.052469879388809204,-1.9866917133331299
1.5984976291656494,0.006823663453696122,0.024399034678936005,-0.01757537122523988,0.05422743409872055,-1.9856290817260742
1.6313979625701904,0.006823663453696122,0.023843755945563316,-0.017020092491867193,0.057485904544591904,-1.9851078987121582
1.6646175384521484,0.006823663453696122,0.022774294018745422,-0.0159506305650493,0.06398327648639679,-1.9855756759643555
1.6980266571044922,0.006823663453696122,0.021983403712511063,-0.01515974025881494,0.06919033825397491,-1.9863169193267822
1.7314252853393555,0.006823663453696122,0.02077443338930607,-0.013950769935609945,0.07780726253986359,-1.9876267910003662
1.764615774154663,0.006823663453696122,0.019007058814167976,-0.012183395360471853,0.09112284332513809,-1.9894123077392578
1.7981607913970947,0.006823663453696122,0.017427518963813782,-0.010603855510117659,0.10347891598939896,-1.9908404350280762
1.8313548564910889,0.006823663453696122,0.015766169875860214,-0.008942506422164091,0.11732881516218185,-1.992239236831665
1.8647172451019287,0.006823663453696122,0.0145008759573102,-0.007677212503614078,0.1286584436893463,-1.9933648109436035
1.8980491161346436,0.006823663453696122,0.012347076088190079,-0.005523412634493957,0.14895354211330414,-1.995509147644043
1.931325912475586,0.006823663453696122,0.010647982358932495,-0.003824318905236373,0.16634579002857208,-1.9974949359893799
1.964719533920288,0.006823663453696122,0.009003001265227795,-0.0021793378115316725,0.18447484076023102,-1.9997282028198242
1.998166561126709,-0.006936103186359838,0.007145548239350319,-0.014081651425710157,0.20779870450496674,-2.002918004989624
2.03139591217041,-0.007160211210038948,0.005767300724983215,-0.012927511935022163,0.2266787886619568,-2.0056989192962646
2.064953088760376,-0.006237991907573113,0.00448352936655283,-0.010721521274125942,0.24553300440311432,-2.008650541305542
2.0979461669921875,-0.002638278774220272,0.003311687847599387,-0.005949966621819659,0.2641688585281372,-2.0117390155792236
2.1315736770629883,0.007241303154517225,0.002316057914867997,0.0049252452396492275,0.2824569344520569,-2.014878749847412
2.164599895477295,0.022225164334913845,0.001447893911972642,0.020777270422941203,0.3002637028694153,-2.018073558807373
2.1979479789733887,0.034165526282452986,0.0004270473727956414,0.033738478909657345,0.3216997981071472,-2.0220985412597656
2.231684446334839,0.053825001684923976,-0.00041707023046910763,0.054242071915393084,0.3381800949573517,-2.0253489017486572
2.264779806137085,0.053825001684923976,-0.001088499091565609,0.054913500776489585,0.3501499593257904,-2.027825355529785
2.2982797622680664,0.06173462318365847,-0.002049905015155673,0.06378452819881414,0.36555007100105286,-2.031186819076538
2.3313536643981934,0.06094996780877408,-0.003389121498912573,0.06433908930768666,0.38396868109703064,-2.035407543182373
2.3647730350494385,0.05794889915658942,-0.0045532952062785625,0.06250219436286798,0.39804020524024963,-2.0387539863586426
2.398257255554199,0.04886232527235254,-0.005744326859712601,0.05460665213206514,0.4114791750907898,-2.0420963764190674
2.431283712387085,0.03476726418469888,-0.00731107359752059,0.04207833778221947,0.4273666441440582,-2.0462400913238525
2.4648308753967285,0.02154933497218235,-0.008550434373319149,0.030099769345501497,0.43944817781448364,-2.0495805740356445
2.497939109802246,-0.015952715417706674,-0.009423029609024525,-0.006529685808682149,0.44818392395973206,-2.0520970821380615
2.531426429748535,-0.015952715417706674,-0.010412577539682388,-0.005540137878024286,0.45940101146698,-2.0554699897766113
2.5647048950195312,-0.03333439262707367,-0.011248876340687275,-0.022085516286386393,0.47274112701416016,-2.0597198009490967
2.5981178283691406,-0.04997597663373559,-0.011498372070491314,-0.038477604563244276,0.4829101264476776,-2.0631206035614014
2.631265878677368,-0.07937584179782602,-0.011028697714209557,-0.06834714408361646,0.4949600100517273,-2.0673446655273438
2.664761543273926,-0.07937584179782602,-0.010300636291503906,-0.06907520550632211,0.5018957853317261,-2.0698490142822266
2.6981964111328125,-0.09470016753431848,-0.008711445145308971,-0.08598872238900951,0.5107672214508057,-2.073153018951416
2.7313191890716553,-0.09468683830942001,-0.005623214412480593,-0.08906362389693942,0.5212963223457336,-2.0772292613983154
2.7646079063415527,-0.09052610647558341,-0.0022842444013804197,-0.088241862074203,0.5293474793434143,-2.080427646636963
2.798091173171997,-0.09052610647558341,0.0018164042849093676,-0.09234251076049278,0.5371001362800598,-2.0835742950439453
2.8314597606658936,-0.078091199388874,0.005314187612384558,-0.08340538700125856,0.5427324175834656,-2.085944890975952
2.864644765853882,-0.04798850700621515,0.011889398097991943,-0.059877905104207096,0.5518224835395813,-2.089921712875366
2.8979523181915283,-0.02801872575203755,0.019150638952851295,-0.04716936470488885,0.5604594349861145,-2.0939459800720215
2.9313645362854004,-0.02801872575203755,0.023729069158434868,-0.05174779491047242,0.5654496550559998,-2.096407413482666
2.9646379947662354,-0.005858278794222531,0.0315917544066906,-0.03745003320091313,0.5733910799026489,-2.1005773544311523
2.997936725616455,0.0379249044911413,0.0379851795732975,-6.0275082156203974e-05,0.5795273780822754,-2.103977918624878
3.031705379486084,0.057221315310126177,0.04274655133485794,0.014474763975268236,0.5840075016021729,-2.1065685749053955
3.0646228790283203,0.057221315310126177,0.05054135620594025,0.00667995910418593,0.5912013053894043,-2.1110029220581055
3.098362922668457,0.09658042330698804,0.056536439806222916,0.04004398350076513,0.5967729687690735,-2.1145927906036377
3.131269931793213,0.11532488018269398,0.062228668481111526,0.05309621170158245,0.6022420525550842,-2.118196725845337
3.1645987033843994,0.13130393176480634,0.06872288137674332,0.06258105038806303,0.6089867949485779,-2.122723340988159
3.1980626583099365,0.14686364479370767,0.0733591616153717,0.07350448317833597,0.6143178939819336,-2.1263670921325684
3.2312891483306885,0.15888672530371756,0.07743148505687714,0.08145524024684042,0.6196154356002808,-2.1300113201141357
3.264601707458496,0.16482442865972124,0.08163772523403168,0.08318670342568957,0.6263235807418823,-2.134644031524658
3.2980852127075195,0.16581949196325704,0.08363093435764313,0.08218855760561392,0.6305018067359924,-2.137575149536133
3.331362009048462,0.16581949196325704,0.08559780567884445,0.08022168628441259,0.6364647746086121,-2.1418254375457764
3.3646016120910645,0.15979335050235827,0.08690531551837921,0.07288803498397906,0.6450814008712769,-2.147939920425415
3.3979437351226807,0.15020351820610248,0.08711590617895126,0.06308761202715121,0.6533821821212769,-2.153383255004883
3.4313395023345947,0.15020351820610248,0.08653971552848816,0.06366380267761432,0.663449764251709,-2.1590092182159424
3.4646077156066895,0.15020351820610248,0.08471360802650452,0.06548991017959796,0.6791325211524963,-2.1656558513641357
3.4980826377868652,0.15020351820610248,0.08308583498001099,0.06711768322609149,0.6904134154319763,-2.16921329498291
3.5313808917999268,0.15020351820610248,0.08029410243034363,0.06990941577575885,0.7079713344573975,-2.1733884811401367
3.56459641456604,0.15020351820610248,0.0757940337061882,0.07440948449991427,0.7344275712966919,-2.177788257598877
3.597949743270874,0.15020351820610248,0.07146025449037552,0.07874326371572696,0.7595083117485046,-2.1808478832244873
3.631314754486084,0.15020351820610248,0.06778023391962051,0.08242328428648196,0.7806921601295471,-2.1829264163970947
3.664762020111084,0.15020351820610248,0.05959957093000412,0.09060394727609836,0.8290857076644897,-2.1864707469940186
3.6979429721832275,0.15020351820610248,0.05511680990457535,0.09508670830152713,0.8562145829200745,-2.187924861907959
3.731330633163452,0.15020351820610248,0.04885689169168472,0.10134662651441775,0.8954285383224487,-2.189540147781372
3.7646732330322266,0.15020351820610248,0.042314205318689346,0.10788931288741313,0.9378349781036377,-2.1908977031707764
3.798129081726074,0.15020351820610248,0.03394773602485657,0.11625578218124591,0.9949614405632019,-2.1925368309020996
3.8312795162200928,0.15020351820610248,0.02885737642645836,0.12134614177964412,1.0311181545257568,-2.193629264831543
3.8646817207336426,0.15020351820610248,0.022138627246022224,0.12806489096008025,1.0812125205993652,-2.1953160762786865
3.8980820178985596,-0.01998059286523874,0.015614038333296776,-0.035594631198535516,1.1330089569091797,-2.1973390579223633
3.9312703609466553,-0.02508036922281726,0.007845279760658741,-0.032925648983476,1.1992526054382324,-2.2003867626190186
3.964613676071167,-0.02265875341251209,0.0021075939293950796,-0.02476634734190717,1.2529417276382446,-2.2031829357147217
3.9979476928710938,-0.0137432707267247,-0.0018989595118910074,-0.011844311214833692,1.293399453163147,-2.205303430557251
4.031276226043701,-0.002165502207710948,-0.008763163350522518,0.00659766114281157,1.3745996952056885,-2.2091357707977295
4.064610242843628,0.010968710846399913,-0.011752355843782425,0.02272106669018234,1.4151705503463745,-2.210721015930176
4.098090171813965,0.02362972856564933,-0.01525062881410122,0.03888035737975055,1.4691545963287354,-2.2126147747039795
4.131272792816162,0.034904475416580295,-0.01889256201684475,0.053797037433425045,1.5363242626190186,-2.214667797088623
4.1646716594696045,0.043173376039083194,-0.021275443956255913,0.06444881999533911,1.5896421670913696,-2.2163047790527344
4.197954177856445,0.046295726941469266,-0.022884806618094444,0.06918053355956372,1.6294028759002686,-2.217633008956909
4.231269598007202,0.046295726941469266,-0.02551417052745819,0.07180989746892746,1.7079516649246216,-2.2205283641815186
4.264615535736084,0.02859067950960205,-0.026601048186421394,0.05519172769602344,1.7468297481536865,-2.222036123275757
4.297947645187378,0.013547012920217802,-0.027743756771087646,0.04129076969130545,1.7982159852981567,-2.223992347717285
4.33128023147583,-0.003228846964031202,-0.02854624204337597,0.025317395079344766,1.861726999282837,-2.2263174057006836
4.364688873291016,-0.023470151546246744,-0.028595462441444397,0.005125310895197653,1.9119863510131836,-2.2281177043914795
4.3979332447052,-0.04550328432730971,-0.028233399614691734,-0.017269884712617978,1.9493571519851685,-2.2294602394104004
4.431267023086548,-0.0653755209865415,-0.026250820606946945,-0.03912470037959455,2.0231494903564453,-2.2321131229400635
4.464617729187012,-0.0653755209865415,-0.024655574932694435,-0.04071994605384706,2.0596024990081787,-2.2334697246551514
4.497950553894043,-0.10488401675107976,-0.02175460197031498,-0.08312941478076478,2.1076278686523438,-2.2352840900421143
4.53127121925354,-0.11888641863145316,-0.01682935282588005,-0.10205706580557311,2.1667253971099854,-2.2375123500823975
4.564619779586792,-0.1265644109864286,-0.01184295117855072,-0.11472145980787787,2.2132177352905273,-2.239217758178711
4.597948312759399,-0.1303416218946588,-0.005866186693310738,-0.12447543520134807,2.2589759826660156,-2.240839719772339
4.631283521652222,-0.12648785912797625,-0.0007369687664322555,-0.125750890361544,2.2928144931793213,-2.2420082092285156
4.664669752120972,-0.11662442960724109,0.006943625397980213,-0.1235680550052213,2.3372349739074707,-2.2434959411621094
4.69806694984436,-0.1042298557992744,0.017892323434352875,-0.12212217923362728,2.391643524169922,-2.2453434467315674
4.731288909912109,-0.08514119367846891,0.027517229318618774,-0.11265842299708768,2.4343903064727783,-2.246882677078247
4.764622688293457,-0.06348150380744207,0.035243358463048935,-0.098724862270491,2.465972661972046,-2.2480900287628174
4.797951698303223,-0.032846038567742264,0.05193513259291649,-0.08478117116065875,2.5276243686676025,-2.2506825923919678
4.831279993057251,-0.00012491099939747658,0.060742657631635666,-0.06086756863103314,2.557772397994995,-2.2520484924316406
4.864623785018921,0.03623049047271872,0.07283415645360947,-0.036603665980890744,2.5971827507019043,-2.2539069652557373
4.897943496704102,0.07538408176874506,0.08823121339082718,-0.01284713162208212,2.6451337337493896,-2.2563159465789795
4.9312803745269775,0.12214381319424113,0.10051342844963074,0.02163038474461039,2.682429552078247,-2.2583677768707275
4.964614391326904,0.1604920892171567,0.10960963368415833,0.05088245553299839,2.709803581237793,-2.259972095489502
4.997934103012085,0.19093560942915822,0.1271294504404068,0.06380615898875142,2.7630953788757324,-2.263265609741211
5.031273365020752,0.22237851156126714,0.13539040088653564,0.0869881106747315,2.7890610694885254,-2.26492977142334
5.064630508422852,0.25340652328683894,0.14570973813533783,0.1076967851515011,2.823014736175537,-2.2672228813171387
5.097944259643555,0.25340652328683894,0.157300665974617,0.09610585731222193,2.864527463912964,-2.270132541656494
5.131280899047852,0.27867601458273444,0.1654042750597,0.11327173952303443,2.897153615951538,-2.2724788188934326
5.164641618728638,0.27867601458273444,0.17234353721141815,0.10633247737131629,2.929361581802368,-2.2748160362243652
5.197964668273926,0.27867601458273444,0.1780562400817871,0.10061977450094733,2.961243152618408,-2.2771403789520264
5.231279611587524,0.29747188591332807,0.18256708979606628,0.11490479611726179,2.9928672313690186,-2.2794220447540283
