t,y_ref,y_meas,e_y,x_meas,z_meas
20.63163948059082,0.08634465880527165,17.645212173461914,-17.558867514656644,-0.01944402977824211,-2.4811923503875732
20.66492986679077,0.0904933528854328,17.68527603149414,-17.59478267860871,-0.018783582374453545,-2.481365919113159
20.698368072509766,0.09048499312668437,17.71721076965332,-17.626725776526637,-0.01839815080165863,-2.48146653175354
20.731605052947998,0.087129885780992,17.749042510986328,-17.661912625205336,-0.0181287731975317,-2.4815356731414795
20.764896869659424,0.08631931440761888,17.788654327392578,-17.70233501298496,-0.017924102023243904,-2.4816601276397705
20.798276901245117,0.081086544003966,17.820215225219727,-17.73912868121576,-0.017868222668766975,-2.48174786567688
20.831794261932373,0.07202517519915118,17.84381866455078,-17.77179348935163,-0.017887206748127937,-2.481807231903076
20.86490249633789,0.06028586113456736,17.883058547973633,-17.822772686839066,-0.01802792213857174,-2.481898784637451
20.89828896522522,0.05308482891523535,17.91441535949707,-17.861330530581835,-0.01818959228694439,-2.481945514678955
20.9317409992218,0.0448292806632802,17.94577407836914,-17.90094479770586,-0.018420739099383354,-2.481940507888794
20.96488904953003,0.04066844100257262,17.985015869140625,-17.94434742813805,-0.018836045637726784,-2.481926202774048
20.998260736465454,0.03435111320140045,18.01646614074707,-17.98211502754567,-0.01929435133934021,-2.4819858074188232
21.03158187866211,0.030173544890739343,18.04010009765625,-18.00992655276551,-0.019701946526765823,-2.482025146484375
21.064920902252197,0.030168893838805066,18.07170867919922,-18.041539785360413,-0.02033969946205616,-2.482043743133545
21.098267316818237,0.03309766439251964,18.111398696899414,-18.078301032506893,-0.021264338865876198,-2.4821391105651855
21.13160467147827,0.0364857872356409,18.143266677856445,-18.106780890620804,-0.022082587704062462,-2.4822959899902344
21.164921760559082,0.04063005238982325,18.175235748291016,-18.134605695901193,-0.02294049970805645,-2.482513427734375
21.198242902755737,0.0447748537281964,18.2153377532959,-18.170562899567702,-0.024030182510614395,-2.482841968536377
21.23158621788025,0.04900940443496531,18.239431381225586,-18.19042197679062,-0.02467154525220394,-2.483086347579956
21.264944076538086,0.05452573166348289,18.271556854248047,-18.217031122584565,-0.02548227831721306,-2.4834542274475098
21.298248767852783,0.06137257701718846,18.311695098876953,-18.250322521859765,-0.02632346749305725,-2.4838979244232178
21.33160710334778,0.06567852486433783,18.34373664855957,-18.27805812369523,-0.026822540909051895,-2.4842121601104736
21.364990711212158,0.06979912048447806,18.367721557617188,-18.29792243713271,-0.027084920555353165,-2.4843907356262207
21.398242950439453,0.07060412595977307,18.415529251098633,-18.34492512513886,-0.027238450944423676,-2.4845569133758545
21.431570291519165,0.07629804986959704,18.439363479614258,-18.363065429744662,-0.027142614126205444,-2.484567165374756
21.464963912963867,0.07818115100731786,18.47106170654297,-18.39288055553565,-0.026894530281424522,-2.4845290184020996
21.498276472091675,0.08114602376645781,18.51053810119629,-18.42939207742983,-0.026433145627379417,-2.4844613075256348
21.53158473968506,0.0837828754007909,18.541976928710938,-18.458194053310148,-0.02591160498559475,-2.484433889389038
21.564937829971313,0.08651166944892755,18.57329750061035,-18.486785831161423,-0.025267066434025764,-2.484457015991211
21.598586559295654,0.08456686824078877,18.612321853637695,-18.527754985396907,-0.024343645200133324,-2.484520196914673
21.631574153900146,0.07893806976282508,18.635730743408203,-18.55679267364538,-0.023705333471298218,-2.484539270401001
21.664950370788574,0.07893806976282508,18.66697883605957,-18.588040766296746,-0.022758454084396362,-2.4845917224884033
21.698302268981934,0.06789752108147332,18.69825553894043,-18.630358017858956,-0.021707478910684586,-2.4846713542938232
21.731568098068237,0.06705665249271983,18.73735237121582,-18.6702957187231,-0.02020801603794098,-2.4848453998565674
21.765066862106323,0.07123621029124429,18.760814666748047,-18.689578456456804,-0.019230276346206665,-2.484957218170166
21.798277139663696,0.07375508086988668,18.792112350463867,-18.71835726959398,-0.017804814502596855,-2.485149621963501
21.831597089767456,0.07203319227003593,18.831205368041992,-18.759172175771955,-0.01582614704966545,-2.4853837490081787
21.86494278907776,0.07662899733651064,18.8624210357666,-18.785792038430092,-0.014099330641329288,-2.4855778217315674
21.8983097076416,0.07541332222577996,18.893606185913086,-18.818192863687305,-0.012287137098610401,-2.485781669616699
21.931659936904907,0.07541332222577996,18.9326114654541,-18.85719814322832,-0.009918427094817162,-2.4860241413116455
21.96492910385132,0.07242925610292525,18.96381950378418,-18.891390247681255,-0.00793765950948,-2.4862821102142334
21.998287677764893,0.07242925610292525,18.98720932006836,-18.914780063965434,-0.006407787557691336,-2.4864470958709717
22.031611680984497,0.07242925610292525,19.018354415893555,-18.94592515979063,-0.004344575572758913,-2.4866394996643066
22.064969301223755,0.07123183999497214,19.05720329284668,-18.985971452851707,-0.0016875115688890219,-2.4868390560150146
22.09827208518982,0.07241938757867498,19.088214874267578,-19.0157954866889,0.00042749333078972995,-2.487032175064087
22.131601333618164,0.07241938757867498,19.119140625,-19.046721237421323,0.0024969293735921383,-2.487206220626831
22.164957284927368,0.0668849827316674,19.157712936401367,-19.0908279536697,0.004998879507184029,-2.487438201904297
22.198248863220215,0.05451857374861505,19.180828094482422,-19.126309520733805,0.006472725421190262,-2.4875874519348145
22.23159623146057,0.0452075673987957,19.21163558959961,-19.166428022200815,0.008424732834100723,-2.4877772331237793
22.264915466308594,0.03331456944519705,19.250179290771484,-19.21686472132629,0.010823299176990986,-2.4880077838897705
22.298271894454956,0.024111215679626288,19.28109359741211,-19.256982381732485,0.012697555124759674,-2.4881560802459717
22.331650972366333,0.0165456786849658,19.304359436035156,-19.28781375735019,0.014067230746150017,-2.4882652759552
22.364956378936768,0.009630843532987585,19.343364715576172,-19.333733872043183,0.016290565952658653,-2.4884426593780518
22.398250579833984,0.006275107078066365,19.374820709228516,-19.368545602150448,0.01800365373492241,-2.488679885864258
22.43163275718689,0.006275107078066365,19.406524658203125,-19.400249551125057,0.01966162770986557,-2.4889583587646484
22.46489644050598,0.003015032518915005,19.446517944335938,-19.443502911817024,0.02167508751153946,-2.4893879890441895
22.498252868652344,0.005427363372118375,19.478824615478516,-19.4733972521064,0.023194650188088417,-2.4897913932800293
22.531594276428223,0.011444558416657676,19.511404037475586,-19.49995947905893,0.024634573608636856,-2.490236282348633
22.564887523651123,0.01986856542964814,19.552396774291992,-19.532528208862345,0.026337992399930954,-2.4907965660095215
22.598254680633545,0.02913355882693758,19.577117919921875,-19.547984361094937,0.027290236204862595,-2.491199493408203
22.63161325454712,0.03752340009298984,19.610153198242188,-19.572629798149197,0.028469234704971313,-2.4918112754821777
22.664944648742676,0.04516268013091193,19.643245697021484,-19.598083016890573,0.02954810857772827,-2.4924681186676025
22.698221445083618,0.04516268013091193,19.6846981048584,-19.639535424727487,0.03078666515648365,-2.4933362007141113
22.731600522994995,0.05140392971933725,19.717927932739258,-19.66652400301992,0.03163709491491318,-2.4940919876098633
22.76492714881897,0.05558403000890079,19.742849349975586,-19.687265319966684,0.03218861669301987,-2.49471378326416
22.798262357711792,0.06203568274672949,19.77602195739746,-19.713986274650733,0.032824981957674026,-2.495574474334717
22.831615447998047,0.06203568274672949,19.81730842590332,-19.755272743156592,0.033453427255153656,-2.496591329574585
22.864933967590332,0.06203568274672949,19.850114822387695,-19.788079139640967,0.03377453610301018,-2.4973857402801514
22.898396492004395,0.06545970239405996,19.88277244567871,-19.817312743284653,0.03389483317732811,-2.498147964477539
